pmid,query,search_type,page
35497489,Syringes,pubdate_desc,1
35421740,Syringes,pubdate_desc,1
35345466,Syringes,pubdate_desc,2
35314292,Syringes,pubdate_desc,2
35310386,Syringes,pubdate_desc,2
35304684,Syringes,pubdate_desc,2
35257694,Syringes,pubdate_desc,2
35234322,Syringes,pubdate_desc,2
35230136,Syringes,pubdate_desc,2
35219023,Syringes,pubdate_desc,2
35166879,Syringes,pubdate_desc,2
35072299,Syringes,pubdate_desc,2
27865321,Chest Tubes,relevance,1
31582705,Chest Tubes,relevance,1
31454047,Chest Tubes,relevance,1
32965366,Chest Tubes,relevance,1
31154334,Chest Tubes,relevance,1
31153997,Chest Tubes,relevance,1
20152201,Chest Tubes,relevance,1
21670651,Chest Tubes,relevance,1
35080596,Chest Tubes,relevance,1
23571188,Chest Tubes,relevance,1
27865328,Chest Tubes,relevance,2
23206714,Chest Tubes,relevance,2
10148363,Chest Tubes,relevance,2
32571367,Chest Tubes,relevance,2
33382075,Chest Tubes,relevance,2
23765922,Chest Tubes,relevance,2
33184118,Chest Tubes,relevance,2
28549696,Chest Tubes,relevance,2
9526383,Chest Tubes,relevance,2
20619231,Chest Tubes,relevance,2
35600275,Chest Tubes,pubdate_desc,1
35430716,Chest Tubes,pubdate_desc,1
35591761,Chest Tubes,pubdate_desc,1
35599993,Chest Tubes,pubdate_desc,1
35597261,Chest Tubes,pubdate_desc,1
35581627,Chest Tubes,pubdate_desc,1
35527459,Chest Tubes,pubdate_desc,1
35533490,Chest Tubes,pubdate_desc,1
35513808,Chest Tubes,pubdate_desc,1
35468017,Chest Tubes,pubdate_desc,1
35076728,Chest Tubes,pubdate_desc,2
34896096,Chest Tubes,pubdate_desc,2
34730417,Chest Tubes,pubdate_desc,2
34426075,Chest Tubes,pubdate_desc,2
32310548,Chest Tubes,pubdate_desc,2
30570987,Chest Tubes,pubdate_desc,2
35459195,Chest Tubes,pubdate_desc,2
35469265,Chest Tubes,pubdate_desc,2
35467819,Chest Tubes,pubdate_desc,2
35428268,Chest Tubes,pubdate_desc,2
27739401,Wheelchairs,relevance,1
3133037,Wheelchairs,relevance,1
7600367,Wheelchairs,relevance,1
24969634,Wheelchairs,relevance,1
32485275,Wheelchairs,relevance,1
25134750,Wheelchairs,relevance,1
33804868,Wheelchairs,relevance,1
30829646,Wheelchairs,relevance,1
10638849,Wheelchairs,relevance,1
33478230,Wheelchairs,relevance,1
32228245,Wheelchairs,relevance,2
33081967,Wheelchairs,relevance,2
18463017,Wheelchairs,relevance,2
25472004,Wheelchairs,relevance,2
31795784,Wheelchairs,relevance,2
30907192,Wheelchairs,relevance,2
2503214,Wheelchairs,relevance,2
2503106,Wheelchairs,relevance,2
33019055,Wheelchairs,relevance,2
29434462,Wheelchairs,relevance,2
35483243,Wheelchairs,pubdate_desc,1
35594407,Wheelchairs,pubdate_desc,1
35460510,Wheelchairs,pubdate_desc,1
35278044,Wheelchairs,pubdate_desc,1
35081095,Wheelchairs,pubdate_desc,1
34620604,Wheelchairs,pubdate_desc,1
32787480,Wheelchairs,pubdate_desc,1
35379762,Wheelchairs,pubdate_desc,1
35606095,Wheelchairs,pubdate_desc,1
35607449,Wheelchairs,pubdate_desc,1
35597505,Wheelchairs,pubdate_desc,2
35580845,Wheelchairs,pubdate_desc,2
35577778,Wheelchairs,pubdate_desc,2
35576558,Wheelchairs,pubdate_desc,2
35592097,Wheelchairs,pubdate_desc,2
35543663,Wheelchairs,pubdate_desc,2
32644657,Wheelchairs,pubdate_desc,2
35527075,Wheelchairs,pubdate_desc,2
35525300,Wheelchairs,pubdate_desc,2
35507427,Wheelchairs,pubdate_desc,2
34378505,Surgical Mesh,relevance,1
32869678,Surgical Mesh,relevance,1
31678097,Surgical Mesh,relevance,1
30205324,Surgical Mesh,relevance,1
10949766,Surgical Mesh,relevance,1
33280211,Surgical Mesh,relevance,1
32734399,Surgical Mesh,relevance,1
31518946,Surgical Mesh,relevance,1
23563871,Surgical Mesh,relevance,1
30343378,Surgical Mesh,relevance,1
15101347,Surgical Mesh,relevance,2
33550489,Surgical Mesh,relevance,2
22626575,Surgical Mesh,relevance,2
31802166,Surgical Mesh,relevance,2
23563869,Surgical Mesh,relevance,2
30829077,Surgical Mesh,relevance,2
30442604,Surgical Mesh,relevance,2
18795413,Surgical Mesh,relevance,2
26934533,Surgical Mesh,relevance,2
28419752,Surgical Mesh,relevance,2
35258004,Surgical Mesh,pubdate_desc,1
35147162,Surgical Mesh,pubdate_desc,1
35220145,Surgical Mesh,pubdate_desc,1
34897371,Surgical Mesh,pubdate_desc,1
35533452,Surgical Mesh,pubdate_desc,1
35517580,Surgical Mesh,pubdate_desc,1
35499197,Surgical Mesh,pubdate_desc,1
35366506,Surgical Mesh,pubdate_desc,1
35348361,Surgical Mesh,pubdate_desc,1
35340356,Surgical Mesh,pubdate_desc,1
35340355,Surgical Mesh,pubdate_desc,2
35122808,Surgical Mesh,pubdate_desc,2
35059841,Surgical Mesh,pubdate_desc,2
34865300,Surgical Mesh,pubdate_desc,2
34627688,Surgical Mesh,pubdate_desc,2
34610879,Surgical Mesh,pubdate_desc,2
34528129,Surgical Mesh,pubdate_desc,2
34519894,Surgical Mesh,pubdate_desc,2
32644861,Surgical Mesh,pubdate_desc,2
35608216,Surgical Mesh,pubdate_desc,2
34113449,Trusses,relevance,1
2043188,Trusses,relevance,1
2271859,Trusses,relevance,1
33546410,Trusses,relevance,1
8548220,Trusses,relevance,1
29890266,Trusses,relevance,1
20781992,Trusses,relevance,1
33863606,Trusses,relevance,1
32338374,Trusses,relevance,1
20836215,Trusses,relevance,1
32429451,Trusses,relevance,2
26883285,Trusses,relevance,2
12430061,Trusses,relevance,2
29817188,Trusses,relevance,2
28655018,Trusses,relevance,2
27054060,Trusses,relevance,2
33757203,Trusses,relevance,2
28018610,Trusses,relevance,2
29826348,Trusses,relevance,2
21763345,Trusses,relevance,2
35395449,Trusses,pubdate_desc,1
35358940,Trusses,pubdate_desc,1
35254665,Trusses,pubdate_desc,1
35546596,Trusses,pubdate_desc,1
35591610,Trusses,pubdate_desc,1
35124734,Trusses,pubdate_desc,1
34241738,Trusses,pubdate_desc,1
35591513,Trusses,pubdate_desc,1
35099557,Trusses,pubdate_desc,1
35462771,Trusses,pubdate_desc,1
35420940,Trusses,pubdate_desc,2
34593736,Trusses,pubdate_desc,2
35408071,Trusses,pubdate_desc,2
35231174,Trusses,pubdate_desc,2
35364822,Trusses,pubdate_desc,2
35132213,Trusses,pubdate_desc,2
35216946,Trusses,pubdate_desc,2
35214303,Trusses,pubdate_desc,2
35160607,Trusses,pubdate_desc,2
34654652,Trusses,pubdate_desc,2
33258868,Masks,relevance,1
33087517,Masks,relevance,1
32576263,Masks,relevance,1
33971389,Masks,relevance,1
34797624,Masks,relevance,1
27115326,Masks,relevance,1
33619199,Masks,relevance,1
32680724,Masks,relevance,1
33575845,Masks,relevance,1
22188875,Masks,relevance,1
32933562,Masks,relevance,2
32329337,Masks,relevance,2
33252083,Masks,relevance,2
33431393,Masks,relevance,2
33433299,Masks,relevance,2
33125030,Masks,relevance,2
32297349,Masks,relevance,2
32683953,Masks,relevance,2
34037184,Masks,relevance,2
33399814,Masks,relevance,2
35175866,Masks,pubdate_desc,1
35438026,Masks,pubdate_desc,1
35272573,Masks,pubdate_desc,1
35129084,Masks,pubdate_desc,1
35118215,Masks,pubdate_desc,1
34842003,Masks,pubdate_desc,1
35435421,Masks,pubdate_desc,1
35468466,Masks,pubdate_desc,1
35463870,Masks,pubdate_desc,1
35460965,Masks,pubdate_desc,1
35434662,Masks,pubdate_desc,2
35344718,Masks,pubdate_desc,2
35339804,Masks,pubdate_desc,2
35573908,Masks,pubdate_desc,2
35370448,Masks,pubdate_desc,2
35219231,Masks,pubdate_desc,2
32362425,Masks,pubdate_desc,2
35415700,Masks,pubdate_desc,2
35370332,Masks,pubdate_desc,2
35280934,Masks,pubdate_desc,2
31643805,Acalabrutinib,relevance,1
34310172,Acalabrutinib,relevance,1
33786588,Acalabrutinib,relevance,1
32305093,Acalabrutinib,relevance,1
30000004,Acalabrutinib,relevance,1
32459600,Acalabrutinib,relevance,1
26641137,Acalabrutinib,relevance,1
26957112,Acalabrutinib,relevance,1
31088809,Acalabrutinib,relevance,1
34275396,Acalabrutinib,relevance,1
30967367,Acalabrutinib,relevance,2
33032842,Acalabrutinib,relevance,2
34268530,Acalabrutinib,relevance,2
33486852,Acalabrutinib,relevance,2
29241979,Acalabrutinib,relevance,2
30638402,Acalabrutinib,relevance,2
33730844,Acalabrutinib,relevance,2
31915195,Acalabrutinib,relevance,2
34055635,Acalabrutinib,relevance,2
33613932,Acalabrutinib,relevance,2
35357653,Acalabrutinib,pubdate_desc,1
35084245,Acalabrutinib,pubdate_desc,1
34897701,Acalabrutinib,pubdate_desc,1
35596920,Acalabrutinib,pubdate_desc,1
35594173,Acalabrutinib,pubdate_desc,1
35597428,Acalabrutinib,pubdate_desc,1
35507054,Acalabrutinib,pubdate_desc,1
35537984,Acalabrutinib,pubdate_desc,1
35573643,Acalabrutinib,pubdate_desc,1
35266562,Acalabrutinib,pubdate_desc,1
35072264,Acalabrutinib,pubdate_desc,2
34532877,Acalabrutinib,pubdate_desc,2
35478298,Acalabrutinib,pubdate_desc,2
35476648,Acalabrutinib,pubdate_desc,2
35466438,Acalabrutinib,pubdate_desc,2
35404729,Acalabrutinib,pubdate_desc,2
35437451,Acalabrutinib,pubdate_desc,2
35456167,Acalabrutinib,pubdate_desc,2
35379357,Acalabrutinib,pubdate_desc,2
35437106,Acalabrutinib,pubdate_desc,2
30898271,Baclofen,relevance,1
32436697,Baclofen,relevance,1
32757504,Baclofen,relevance,1
8143075,Baclofen,relevance,1
34607587,Baclofen,relevance,1
27591736,Baclofen,relevance,1
911241,Baclofen,relevance,1
34106538,Baclofen,relevance,1
17918529,Baclofen,relevance,1
24751117,Baclofen,relevance,1
32045501,Baclofen,relevance,2
8959459,Baclofen,relevance,2
8329801,Baclofen,relevance,2
1516073,Baclofen,relevance,2
31094129,Baclofen,relevance,2
22989277,Baclofen,relevance,2
32146727,Baclofen,relevance,2
24926632,Baclofen,relevance,2
33629349,Baclofen,relevance,2
7852758,Baclofen,relevance,2
35367591,Baclofen,pubdate_desc,1
35481849,Baclofen,pubdate_desc,1
35357690,Baclofen,pubdate_desc,1
35314493,Baclofen,pubdate_desc,1
35238164,Baclofen,pubdate_desc,1
35597797,Baclofen,pubdate_desc,1
35597734,Baclofen,pubdate_desc,1
35597434,Baclofen,pubdate_desc,1
35189132,Baclofen,pubdate_desc,1
35524009,Baclofen,pubdate_desc,1
35594048,Baclofen,pubdate_desc,2
35587085,Baclofen,pubdate_desc,2
35421022,Baclofen,pubdate_desc,2
35398998,Baclofen,pubdate_desc,2
35276541,Baclofen,pubdate_desc,2
35123084,Baclofen,pubdate_desc,2
30252293,Baclofen,pubdate_desc,2
35272143,Baclofen,pubdate_desc,2
35487644,Baclofen,pubdate_desc,2
35445777,Baclofen,pubdate_desc,2
31183987,Cabergoline,relevance,1
31285168,Cabergoline,relevance,1
34288884,Cabergoline,relevance,1
33612017,Cabergoline,relevance,1
34592907,Cabergoline,relevance,1
31597135,Cabergoline,relevance,1
22336848,Cabergoline,relevance,1
34167808,Cabergoline,relevance,1
31001736,Cabergoline,relevance,1
31698511,Cabergoline,relevance,1
11279720,Cabergoline,relevance,2
33247916,Cabergoline,relevance,2
33857946,Cabergoline,relevance,2
32599424,Cabergoline,relevance,2
23743769,Cabergoline,relevance,2
33096579,Cabergoline,relevance,2
30481756,Cabergoline,relevance,2
34260712,Cabergoline,relevance,2
19246980,Cabergoline,relevance,2
34160838,Cabergoline,relevance,2
35604631,Cabergoline,pubdate_desc,1
35597054,Cabergoline,pubdate_desc,1
35592897,Cabergoline,pubdate_desc,1
35575415,Cabergoline,pubdate_desc,1
35552737,Cabergoline,pubdate_desc,1
35525260,Cabergoline,pubdate_desc,1
35521048,Cabergoline,pubdate_desc,1
35602875,Cabergoline,pubdate_desc,1
35584481,Cabergoline,pubdate_desc,1
35526163,Cabergoline,pubdate_desc,1
35465903,Cabergoline,pubdate_desc,2
35272874,Cabergoline,pubdate_desc,2
35150767,Cabergoline,pubdate_desc,2
35488355,Cabergoline,pubdate_desc,2
35486279,Cabergoline,pubdate_desc,2
35460460,Cabergoline,pubdate_desc,2
30000386,Cabergoline,pubdate_desc,2
35395837,Cabergoline,pubdate_desc,2
35463319,Cabergoline,pubdate_desc,2
35406766,Cabergoline,pubdate_desc,2
33588903,Dalfampridine,relevance,1
30566030,Dalfampridine,relevance,1
22135060,Dalfampridine,relevance,1
20967295,Dalfampridine,relevance,1
22764324,Dalfampridine,relevance,1
20839898,Dalfampridine,relevance,1
31820274,Dalfampridine,relevance,1
23157467,Dalfampridine,relevance,1
22497693,Dalfampridine,relevance,1
22703551,Dalfampridine,relevance,1
21595605,Dalfampridine,relevance,2
25154911,Dalfampridine,relevance,2
23123001,Dalfampridine,relevance,2
28127507,Dalfampridine,relevance,2
21742559,Dalfampridine,relevance,2
31331968,Dalfampridine,relevance,2
31331969,Dalfampridine,relevance,2
29390872,Dalfampridine,relevance,2
32788051,Dalfampridine,relevance,2
23383704,Dalfampridine,relevance,2
35318036,Dalfampridine,pubdate_desc,1
35167934,Dalfampridine,pubdate_desc,1
35595874,Dalfampridine,pubdate_desc,1
35578855,Dalfampridine,pubdate_desc,1
35553332,Dalfampridine,pubdate_desc,1
35551899,Dalfampridine,pubdate_desc,1
35501931,Dalfampridine,pubdate_desc,1
34528073,Dalfampridine,pubdate_desc,1
35526331,Dalfampridine,pubdate_desc,1
35460585,Dalfampridine,pubdate_desc,1
35440797,Dalfampridine,pubdate_desc,2
35421787,Dalfampridine,pubdate_desc,2
35418340,Dalfampridine,pubdate_desc,2
35388167,Dalfampridine,pubdate_desc,2
34897591,Dalfampridine,pubdate_desc,2
34826228,Dalfampridine,pubdate_desc,2
34669008,Dalfampridine,pubdate_desc,2
34449295,Dalfampridine,pubdate_desc,2
35358183,Dalfampridine,pubdate_desc,2
35315086,Dalfampridine,pubdate_desc,2
29231094,Edoxaban,relevance,1
26716830,Edoxaban,relevance,1
31492505,Edoxaban,relevance,1
30897988,Edoxaban,relevance,1
27207971,Edoxaban,relevance,1
28122753,Edoxaban,relevance,1
21446778,Edoxaban,relevance,1
32504376,Edoxaban,relevance,1
32790837,Edoxaban,relevance,1
26680560,Edoxaban,relevance,1
32221807,Edoxaban,relevance,2
28390791,Edoxaban,relevance,2
34365675,Edoxaban,relevance,2
34605402,Edoxaban,relevance,2
27169733,Edoxaban,relevance,2
27609678,Edoxaban,relevance,2
29223441,Edoxaban,relevance,2
33663737,Edoxaban,relevance,2
33231106,Edoxaban,relevance,2
30172099,Edoxaban,relevance,2
35023788,Edoxaban,pubdate_desc,1
35148920,Edoxaban,pubdate_desc,1
34921561,Edoxaban,pubdate_desc,1
34913178,Edoxaban,pubdate_desc,1
34459281,Edoxaban,pubdate_desc,1
35593020,Edoxaban,pubdate_desc,1
35602254,Edoxaban,pubdate_desc,1
35582854,Edoxaban,pubdate_desc,1
35543017,Edoxaban,pubdate_desc,1
35568194,Edoxaban,pubdate_desc,1
35524921,Edoxaban,pubdate_desc,2
35533994,Edoxaban,pubdate_desc,2
35512229,Edoxaban,pubdate_desc,2
35507637,Edoxaban,pubdate_desc,2
34977926,Edoxaban,pubdate_desc,2
35360925,Edoxaban,pubdate_desc,2
35228757,Edoxaban,pubdate_desc,2
35149036,Edoxaban,pubdate_desc,2
35012817,Edoxaban,pubdate_desc,2
34990581,Edoxaban,pubdate_desc,2
1782737,Felodipine,relevance,1
23124462,Felodipine,relevance,1
1693736,Felodipine,relevance,1
32040088,Felodipine,relevance,1
1763537,Felodipine,relevance,1
16114982,Felodipine,relevance,1
10718104,Felodipine,relevance,1
1382018,Felodipine,relevance,1
34119671,Felodipine,relevance,1
29204927,Felodipine,relevance,1
32787680,Felodipine,relevance,2
1392220,Felodipine,relevance,2
25973793,Felodipine,relevance,2
8458109,Felodipine,relevance,2
1693735,Felodipine,relevance,2
1949959,Felodipine,relevance,2
29107791,Felodipine,relevance,2
8458178,Felodipine,relevance,2
32529303,Felodipine,relevance,2
9675532,Felodipine,relevance,2
35310349,Felodipine,pubdate_desc,1
35605926,Felodipine,pubdate_desc,1
35607547,Felodipine,pubdate_desc,1
35248545,Felodipine,pubdate_desc,1
35386014,Felodipine,pubdate_desc,1
34995408,Felodipine,pubdate_desc,1
35314906,Felodipine,pubdate_desc,1
35295329,Felodipine,pubdate_desc,1
34979803,Felodipine,pubdate_desc,1
34325637,Felodipine,pubdate_desc,1
31194320,Felodipine,pubdate_desc,2
34779110,Felodipine,pubdate_desc,2
34613730,Felodipine,pubdate_desc,2
34419602,Felodipine,pubdate_desc,2
34303675,Felodipine,pubdate_desc,2
34498840,Felodipine,pubdate_desc,2
34325003,Felodipine,pubdate_desc,2
34218511,Felodipine,pubdate_desc,2
34119671,Felodipine,pubdate_desc,2
34379976,Felodipine,pubdate_desc,2
31682542,Gefitinib,relevance,1
33332190,Gefitinib,relevance,1
32778129,Gefitinib,relevance,1
31411950,Gefitinib,relevance,1
33056982,Gefitinib,relevance,1
34033974,Gefitinib,relevance,1
33315519,Gefitinib,relevance,1
33331989,Gefitinib,relevance,1
33177491,Gefitinib,relevance,1
33548356,Gefitinib,relevance,1
34474028,Gefitinib,relevance,2
31838405,Gefitinib,relevance,2
12938261,Gefitinib,relevance,2
33012782,Gefitinib,relevance,2
34118816,Gefitinib,relevance,2
30156984,Gefitinib,relevance,2
33414419,Gefitinib,relevance,2
12841190,Gefitinib,relevance,2
19105704,Gefitinib,relevance,2
34334155,Gefitinib,relevance,2
35260020,Gefitinib,pubdate_desc,1
35147070,Gefitinib,pubdate_desc,1
35271909,Gefitinib,pubdate_desc,1
35572196,Gefitinib,pubdate_desc,1
35445730,Gefitinib,pubdate_desc,1
35604486,Gefitinib,pubdate_desc,1
35593080,Gefitinib,pubdate_desc,1
35590371,Gefitinib,pubdate_desc,1
35581622,Gefitinib,pubdate_desc,1
35580297,Gefitinib,pubdate_desc,1
35578244,Gefitinib,pubdate_desc,2
35240162,Gefitinib,pubdate_desc,2
34707044,Gefitinib,pubdate_desc,2
35607306,Gefitinib,pubdate_desc,2
35601155,Gefitinib,pubdate_desc,2
35562327,Gefitinib,pubdate_desc,2
35551303,Gefitinib,pubdate_desc,2
35551173,Gefitinib,pubdate_desc,2
35592519,Gefitinib,pubdate_desc,2
35563635,Gefitinib,pubdate_desc,2
26240894,Hydroxyzine,relevance,1
4950074,Hydroxyzine,relevance,1
8058541,Hydroxyzine,relevance,1
31490561,Hydroxyzine,relevance,1
9777055,Hydroxyzine,relevance,1
15153902,Hydroxyzine,relevance,1
7103423,Hydroxyzine,relevance,1
23890613,Hydroxyzine,relevance,1
2188436,Hydroxyzine,relevance,1
8436783,Hydroxyzine,relevance,1
26375793,Hydroxyzine,relevance,2
9839659,Hydroxyzine,relevance,2
23582501,Hydroxyzine,relevance,2
34469007,Hydroxyzine,relevance,2
23609369,Hydroxyzine,relevance,2
26011470,Hydroxyzine,relevance,2
15198516,Hydroxyzine,relevance,2
9146011,Hydroxyzine,relevance,2
525641,Hydroxyzine,relevance,2
13783835,Hydroxyzine,relevance,2
35166899,Hydroxyzine,pubdate_desc,1
35094290,Hydroxyzine,pubdate_desc,1
35428433,Hydroxyzine,pubdate_desc,1
35344122,Hydroxyzine,pubdate_desc,1
34993972,Hydroxyzine,pubdate_desc,1
35462555,Hydroxyzine,pubdate_desc,1
35438459,Hydroxyzine,pubdate_desc,1
35391498,Hydroxyzine,pubdate_desc,1
35601505,Hydroxyzine,pubdate_desc,1
35067895,Hydroxyzine,pubdate_desc,1
34997314,Hydroxyzine,pubdate_desc,2
35365983,Hydroxyzine,pubdate_desc,2
35212556,Hydroxyzine,pubdate_desc,2
34989925,Hydroxyzine,pubdate_desc,2
34619050,Hydroxyzine,pubdate_desc,2
34588611,Hydroxyzine,pubdate_desc,2
34586645,Hydroxyzine,pubdate_desc,2
35221703,Hydroxyzine,pubdate_desc,2
35425512,Hydroxyzine,pubdate_desc,2
34942461,Hydroxyzine,pubdate_desc,2
7580037,Imipramine,relevance,1
1142523,Imipramine,relevance,1
2022959,Imipramine,relevance,1
5056465,Imipramine,relevance,1
4591303,Imipramine,relevance,1
4259413,Imipramine,relevance,1
13897078,Imipramine,relevance,1
4873665,Imipramine,relevance,1
804259,Imipramine,relevance,1
4573419,Imipramine,relevance,1
6825388,Imipramine,relevance,2
4406354,Imipramine,relevance,2
9068197,Imipramine,relevance,2
25930134,Imipramine,relevance,2
3541830,Imipramine,relevance,2
13926947,Imipramine,relevance,2
5303166,Imipramine,relevance,2
6475108,Imipramine,relevance,2
3895987,Imipramine,relevance,2
17668182,Imipramine,relevance,2
35179776,Imipramine,pubdate_desc,1
35390353,Imipramine,pubdate_desc,1
35397333,Imipramine,pubdate_desc,1
35124852,Imipramine,pubdate_desc,1
35596769,Imipramine,pubdate_desc,1
35597327,Imipramine,pubdate_desc,1
35579004,Imipramine,pubdate_desc,1
35568265,Imipramine,pubdate_desc,1
35522310,Imipramine,pubdate_desc,1
35435696,Imipramine,pubdate_desc,1
35276572,Imipramine,pubdate_desc,2
35258034,Imipramine,pubdate_desc,2
33966177,Imipramine,pubdate_desc,2
28722879,Imipramine,pubdate_desc,2
30521265,Imipramine,pubdate_desc,2
35490774,Imipramine,pubdate_desc,2
35470926,Imipramine,pubdate_desc,2
35467259,Imipramine,pubdate_desc,2
35361437,Imipramine,pubdate_desc,2
35582332,Imipramine,pubdate_desc,2
29959962,Jublia,relevance,1
34303391,Jublia,relevance,1
32239567,Jublia,relevance,1
31287636,Jublia,relevance,1
31305972,Jublia,relevance,1
26798851,Jublia,relevance,1
31287632,Jublia,relevance,1
28639462,Jublia,relevance,1
27502503,Jublia,relevance,1
32990062,Jublia,relevance,1
24850511,Jublia,relevance,2
29999786,Jublia,relevance,2
34636509,Jublia,relevance,2
28040821,Jublia,relevance,2
27502259,Jublia,relevance,2
33539062,Jublia,relevance,2
25211303,Jublia,relevance,2
35050243,Jublia,relevance,2
33763903,Jublia,relevance,2
31978269,Jublia,relevance,2
35567673,Jublia,pubdate_desc,1
35535809,Jublia,pubdate_desc,1
34160008,Jublia,pubdate_desc,1
34176127,Jublia,pubdate_desc,1
35134679,Jublia,pubdate_desc,1
35102533,Jublia,pubdate_desc,1
34902110,Jublia,pubdate_desc,1
35255449,Jublia,pubdate_desc,1
34861084,Jublia,pubdate_desc,1
34653571,Jublia,pubdate_desc,1
35091878,Jublia,pubdate_desc,2
34106031,Jublia,pubdate_desc,2
34472111,Jublia,pubdate_desc,2
34297623,Jublia,pubdate_desc,2
34842710,Jublia,pubdate_desc,2
33864711,Jublia,pubdate_desc,2
32502586,Jublia,pubdate_desc,2
34698843,Jublia,pubdate_desc,2
35050243,Jublia,pubdate_desc,2
34652111,Jublia,pubdate_desc,2
28474616,Ketoprofen,relevance,1
19832694,Ketoprofen,relevance,1
16274258,Ketoprofen,relevance,1
29227893,Ketoprofen,relevance,1
3072353,Ketoprofen,relevance,1
20799760,Ketoprofen,relevance,1
33302245,Ketoprofen,relevance,1
33334282,Ketoprofen,relevance,1
28215167,Ketoprofen,relevance,1
21845805,Ketoprofen,relevance,1
29124963,Ketoprofen,relevance,2
3059255,Ketoprofen,relevance,2
33827169,Ketoprofen,relevance,2
2203580,Ketoprofen,relevance,2
3526298,Ketoprofen,relevance,2
22786667,Ketoprofen,relevance,2
31022092,Ketoprofen,relevance,2
1947892,Ketoprofen,relevance,2
32739387,Ketoprofen,relevance,2
32183668,Ketoprofen,relevance,2
35450650,Ketoprofen,pubdate_desc,1
35421777,Ketoprofen,pubdate_desc,1
35483600,Ketoprofen,pubdate_desc,1
35461026,Ketoprofen,pubdate_desc,1
34808219,Ketoprofen,pubdate_desc,1
35405279,Ketoprofen,pubdate_desc,1
35599027,Ketoprofen,pubdate_desc,1
35580691,Ketoprofen,pubdate_desc,1
35427110,Ketoprofen,pubdate_desc,1
35128810,Ketoprofen,pubdate_desc,1
35523323,Ketoprofen,pubdate_desc,2
35503000,Ketoprofen,pubdate_desc,2
35537349,Ketoprofen,pubdate_desc,2
35578421,Ketoprofen,pubdate_desc,2
35481619,Ketoprofen,pubdate_desc,2
35299123,Ketoprofen,pubdate_desc,2
35157888,Ketoprofen,pubdate_desc,2
35089598,Ketoprofen,pubdate_desc,2
35000165,Ketoprofen,pubdate_desc,2
34994473,Ketoprofen,pubdate_desc,2
34220713,Letrozole,relevance,1
30632023,Letrozole,relevance,1
32920843,Letrozole,relevance,1
34617955,Letrozole,relevance,1
30509771,Letrozole,relevance,1
35263519,Letrozole,relevance,1
34033068,Letrozole,relevance,1
30475668,Letrozole,relevance,1
30683591,Letrozole,relevance,1
34543613,Letrozole,relevance,1
32683565,Letrozole,relevance,2
34901283,Letrozole,relevance,2
30307466,Letrozole,relevance,2
34628085,Letrozole,relevance,2
30523750,Letrozole,relevance,2
31125276,Letrozole,relevance,2
29360932,Letrozole,relevance,2
33040444,Letrozole,relevance,2
32622661,Letrozole,relevance,2
34414532,Letrozole,relevance,2
35452635,Letrozole,pubdate_desc,1
35422283,Letrozole,pubdate_desc,1
34923086,Letrozole,pubdate_desc,1
35271948,Letrozole,pubdate_desc,1
35592515,Letrozole,pubdate_desc,1
35411448,Letrozole,pubdate_desc,1
35072927,Letrozole,pubdate_desc,1
34977282,Letrozole,pubdate_desc,1
34812575,Letrozole,pubdate_desc,1
34694933,Letrozole,pubdate_desc,1
35608608,Letrozole,pubdate_desc,2
35598239,Letrozole,pubdate_desc,2
35587030,Letrozole,pubdate_desc,2
35575587,Letrozole,pubdate_desc,2
35545835,Letrozole,pubdate_desc,2
35538794,Letrozole,pubdate_desc,2
35121050,Letrozole,pubdate_desc,2
35535444,Letrozole,pubdate_desc,2
35525929,Letrozole,pubdate_desc,2
35524184,Letrozole,pubdate_desc,2
34742052,Molnupiravir,relevance,1
34381216,Molnupiravir,relevance,1
34159342,Molnupiravir,relevance,1
34641339,Molnupiravir,relevance,1
34118236,Molnupiravir,relevance,1
34968008,Molnupiravir,relevance,1
34518697,Molnupiravir,relevance,1
34914868,Molnupiravir,relevance,1
34271264,Molnupiravir,relevance,1
35118917,Molnupiravir,relevance,1
34450619,Molnupiravir,relevance,2
33989635,Molnupiravir,relevance,2
34244768,Molnupiravir,relevance,2
33649113,Molnupiravir,relevance,2
34425873,Molnupiravir,relevance,2
34619630,Molnupiravir,relevance,2
35084811,Molnupiravir,relevance,2
35138784,Molnupiravir,relevance,2
34607801,Molnupiravir,relevance,2
34827232,Molnupiravir,relevance,2
35118917,Molnupiravir,pubdate_desc,1
35474908,Molnupiravir,pubdate_desc,1
35315098,Molnupiravir,pubdate_desc,1
35118666,Molnupiravir,pubdate_desc,1
35276385,Molnupiravir,pubdate_desc,1
35608787,Molnupiravir,pubdate_desc,1
35606010,Molnupiravir,pubdate_desc,1
35492218,Molnupiravir,pubdate_desc,1
35598779,Molnupiravir,pubdate_desc,1
35583664,Molnupiravir,pubdate_desc,1
35583051,Molnupiravir,pubdate_desc,2
35580151,Molnupiravir,pubdate_desc,2
35579953,Molnupiravir,pubdate_desc,2
35549623,Molnupiravir,pubdate_desc,2
35576972,Molnupiravir,pubdate_desc,2
35506263,Molnupiravir,pubdate_desc,2
35569722,Molnupiravir,pubdate_desc,2
35545195,Molnupiravir,pubdate_desc,2
35522372,Molnupiravir,pubdate_desc,2
35315683,Molnupiravir,pubdate_desc,2
2140979,Nafarelin,relevance,1
28430010,Nafarelin,relevance,1
1531576,Nafarelin,relevance,1
19332438,Nafarelin,relevance,1
