pmid	query	search_type	page	covid
24595978	Mycobacterium leprae	relevance	2	False
35096659	Mycobacterium leprae	relevance	2	False
20942029	Mycobacterium leprae	relevance	2	False
11579511	Mycobacterium leprae	relevance	2	False
4212439	Mycobacterium leprae	relevance	2	False
16715686	Mycobacterium leprae	relevance	2	False
29097343	Mycobacterium leprae	relevance	2	False
35094669	Mycoplasma pneumoniae	pubdate_desc	1	False
35081880	Mycoplasma pneumoniae	pubdate_desc	1	False
35483593	Mycoplasma pneumoniae	pubdate_desc	1	False
35460847	Mycoplasma pneumoniae	pubdate_desc	1	False
35599105	Mycoplasma pneumoniae	pubdate_desc	1	False
35582946	Mycoplasma pneumoniae	pubdate_desc	1	True
35582916	Mycoplasma pneumoniae	pubdate_desc	1	False
35578177	Mycoplasma pneumoniae	pubdate_desc	1	False
35601566	Mycoplasma pneumoniae	pubdate_desc	1	False
35505407	Mycoplasma pneumoniae	pubdate_desc	1	False
35505308	Mycoplasma pneumoniae	pubdate_desc	2	False
35551702	Mycoplasma pneumoniae	pubdate_desc	2	True
35474012	Mycoplasma pneumoniae	pubdate_desc	2	False
35430704	Mycoplasma pneumoniae	pubdate_desc	2	False
35190258	Mycoplasma pneumoniae	pubdate_desc	2	True
35152773	Mycoplasma pneumoniae	pubdate_desc	2	False
35143427	Mycoplasma pneumoniae	pubdate_desc	2	False
33871210	Mycoplasma pneumoniae	pubdate_desc	2	False
33050713	Mycoplasma pneumoniae	pubdate_desc	2	False
35573799	Mycoplasma pneumoniae	pubdate_desc	2	True
18754792	Mycoplasma pneumoniae	relevance	1	False
32839185	Mycoplasma pneumoniae	relevance	1	False
29212389	Mycoplasma pneumoniae	relevance	1	False
30537911	Mycoplasma pneumoniae	relevance	1	False
29749357	Mycoplasma pneumoniae	relevance	1	False
30169485	Mycoplasma pneumoniae	relevance	1	False
25518734	Mycoplasma pneumoniae	relevance	1	False
23665560	Mycoplasma pneumoniae	relevance	1	False
26632216	Mycoplasma pneumoniae	relevance	1	False
11979130	Mycoplasma pneumoniae	relevance	1	False
25157081	Mycoplasma pneumoniae	relevance	2	False
8733224	Mycoplasma pneumoniae	relevance	2	False
33272310	Mycoplasma pneumoniae	relevance	2	False
32340523	Mycoplasma pneumoniae	relevance	2	False
1671999	Mycoplasma pneumoniae	relevance	2	False
30702185	Mycoplasma pneumoniae	relevance	2	False
33141009	Mycoplasma pneumoniae	relevance	2	False
33593698	Mycoplasma pneumoniae	relevance	2	False
33170120	Mycoplasma pneumoniae	relevance	2	False
31655931	Mycoplasma pneumoniae	relevance	2	False
35510176	Myeloid Cells 	pubdate_desc	1	False
35435150	Myeloid Cells 	pubdate_desc	1	False
35316152	Myeloid Cells 	pubdate_desc	1	False
35296227	Myeloid Cells 	pubdate_desc	1	False
35130111	Myeloid Cells 	pubdate_desc	1	False
35544695	Myeloid Cells 	pubdate_desc	1	False
35544467	Myeloid Cells 	pubdate_desc	1	False
35473465	Myeloid Cells 	pubdate_desc	1	False
35435776	Myeloid Cells 	pubdate_desc	1	False
35415298	Myeloid Cells 	pubdate_desc	1	False
35413231	Myeloid Cells 	pubdate_desc	2	False
35413230	Myeloid Cells 	pubdate_desc	2	False
35412419	Myeloid Cells 	pubdate_desc	2	False
35363114	Myeloid Cells 	pubdate_desc	2	False
35352622	Myeloid Cells 	pubdate_desc	2	False
35348419	Myeloid Cells 	pubdate_desc	2	False
35306933	Myeloid Cells 	pubdate_desc	2	False
35254202	Myeloid Cells 	pubdate_desc	2	False
35244505	Myeloid Cells 	pubdate_desc	2	False
35232327	Myeloid Cells 	pubdate_desc	2	False
22437938	Myeloid Cells 	relevance	1	False
24060865	Myeloid Cells 	relevance	1	False
27339708	Myeloid Cells 	relevance	1	False
31548218	Myeloid Cells 	relevance	1	False
33374253	Myeloid Cells 	relevance	1	False
15147715	Myeloid Cells 	relevance	1	False
34707085	Myeloid Cells 	relevance	1	True
32202669	Myeloid Cells 	relevance	1	False
33035713	Myeloid Cells 	relevance	1	False
30791481	Myeloid Cells 	relevance	1	False
26168215	Myeloid Cells 	relevance	2	False
31861356	Myeloid Cells 	relevance	2	False
33582607	Myeloid Cells 	relevance	2	False
31068952	Myeloid Cells 	relevance	2	False
29129292	Myeloid Cells 	relevance	2	False
34831183	Myeloid Cells 	relevance	2	False
30003321	Myeloid Cells 	relevance	2	False
34556813	Myeloid Cells 	relevance	2	False
32793228	Myeloid Cells 	relevance	2	False
33855680	Myeloid Cells 	relevance	2	False
35254219	Myocarditis	pubdate_desc	1	True
35436559	Myocarditis	pubdate_desc	1	True
35395288	Myocarditis	pubdate_desc	1	False
35381313	Myocarditis	pubdate_desc	1	False
35304189	Myocarditis	pubdate_desc	1	False
35257987	Myocarditis	pubdate_desc	1	False
35495592	Myocarditis	pubdate_desc	1	False
35483495	Myocarditis	pubdate_desc	1	True
35464795	Myocarditis	pubdate_desc	1	False
35436552	Myocarditis	pubdate_desc	1	True
35434258	Myocarditis	pubdate_desc	2	False
35413623	Myocarditis	pubdate_desc	2	False
35405611	Myocarditis	pubdate_desc	2	False
35405310	Myocarditis	pubdate_desc	2	False
35401904	Myocarditis	pubdate_desc	2	True
35381344	Myocarditis	pubdate_desc	2	False
35378738	Myocarditis	pubdate_desc	2	True
35377865	Myocarditis	pubdate_desc	2	False
35370032	Myocarditis	pubdate_desc	2	True
35359913	Myocarditis	pubdate_desc	2	True
19357408	Myocarditis	relevance	1	False
22185868	Myocarditis	relevance	1	False
33176455	Myocarditis	relevance	1	False
33645548	Myocarditis	relevance	1	False
26846643	Myocarditis	relevance	1	False
32127272	Myocarditis	relevance	1	False
26194549	Myocarditis	relevance	1	False
28161113	Myocarditis	relevance	1	False
29926565	Myocarditis	relevance	1	False
29173361	Myocarditis	relevance	1	False
32888686	Myocarditis	relevance	2	False
34507935	Myocarditis	relevance	2	False
31120823	Myocarditis	relevance	2	False
30476544	Myocarditis	relevance	2	False
32013855	Myocarditis	relevance	2	False
34229446	Myocarditis	relevance	2	False
23824828	Myocarditis	relevance	2	False
34342728	Myocarditis	relevance	2	True
30259175	Myocarditis	relevance	2	False
33632429	Myocarditis	relevance	2	True
34949488	Ménière's disease	pubdate_desc	1	False
34657983	Ménière's disease	pubdate_desc	1	False
34389915	Ménière's disease	pubdate_desc	1	True
34509308	Ménière's disease	pubdate_desc	1	False
34509307	Ménière's disease	pubdate_desc	1	False
34000823	Ménière's disease	pubdate_desc	1	False
35585157	Ménière's disease	pubdate_desc	1	False
35583512	Ménière's disease	pubdate_desc	1	False
35578137	Ménière's disease	pubdate_desc	1	False
35544580	Ménière's disease	pubdate_desc	1	False
35543743	Ménière's disease	pubdate_desc	2	False
35538047	Ménière's disease	pubdate_desc	2	False
35545507	Ménière's disease	pubdate_desc	2	False
35608497	Ménière's disease	pubdate_desc	2	False
35389472	Ménière's disease	pubdate_desc	2	False
35304316	Ménière's disease	pubdate_desc	2	False
35221115	Ménière's disease	pubdate_desc	2	False
35149883	Ménière's disease	pubdate_desc	2	False
35112133	Ménière's disease	pubdate_desc	2	False
34978581	Ménière's disease	pubdate_desc	2	False
26545070	Ménière's disease	relevance	1	False
30947172	Ménière's disease	relevance	1	False
27083887	Ménière's disease	relevance	1	False
25832807	Ménière's disease	relevance	1	False
18675691	Ménière's disease	relevance	1	False
33202330	Ménière's disease	relevance	1	False
24439886	Ménière's disease	relevance	1	False
26243634	Ménière's disease	relevance	1	False
29688822	Ménière's disease	relevance	1	False
20427005	Ménière's disease	relevance	1	False
24573125	Ménière's disease	relevance	2	False
15090872	Ménière's disease	relevance	2	False
22306860	Ménière's disease	relevance	2	False
19617826	Ménière's disease	relevance	2	False
31163563	Ménière's disease	relevance	2	False
31198220	Ménière's disease	relevance	2	False
16620426	Ménière's disease	relevance	2	False
30668168	Ménière's disease	relevance	2	False
7952751	Ménière's disease	relevance	2	False
19448058	Ménière's disease	relevance	2	False
23236641	Nafarelin	pubdate_desc	1	
32608329	Nafarelin	pubdate_desc	1	True
32787270	Nafarelin	pubdate_desc	1	False
32741721	Nafarelin	pubdate_desc	1	False
32558326	Nafarelin	pubdate_desc	1	False
32923467	Nafarelin	pubdate_desc	1	False
28738699	Nafarelin	pubdate_desc	1	False
30383729	Nafarelin	pubdate_desc	1	False
28430010	Nafarelin	pubdate_desc	1	False
30730635	Nafarelin	pubdate_desc	1	False
27114332	Nafarelin	pubdate_desc	2	False
26795496	Nafarelin	pubdate_desc	2	False
26111980	Nafarelin	pubdate_desc	2	False
25612507	Nafarelin	pubdate_desc	2	False
25603001	Nafarelin	pubdate_desc	2	False
25476811	Nafarelin	pubdate_desc	2	False
25341028	Nafarelin	pubdate_desc	2	False
24188873	Nafarelin	pubdate_desc	2	False
23931964	Nafarelin	pubdate_desc	2	False
23774185	Nafarelin	pubdate_desc	2	False
2140979	Nafarelin	relevance	1	False
28430010	Nafarelin	relevance	1	False
1531576	Nafarelin	relevance	1	False
19332438	Nafarelin	relevance	1	False
2137975	Nafarelin	relevance	1	False
10900582	Nafarelin	relevance	1	False
10774100	Nafarelin	relevance	1	False
2137976	Nafarelin	relevance	1	False
9252932	Nafarelin	relevance	1	False
2448625	Nafarelin	relevance	1	False
2946840	Nafarelin	relevance	2	False
8887129	Nafarelin	relevance	2	False
16370945	Nafarelin	relevance	2	False
2143531	Nafarelin	relevance	2	False
16038370	Nafarelin	relevance	2	False
25603001	Nafarelin	relevance	2	False
1533022	Nafarelin	relevance	2	False
11212082	Nafarelin	relevance	2	False
8050732	Nafarelin	relevance	2	False
2151003	Nafarelin	relevance	2	False
34544314	Nebulizers	pubdate_desc	1	False
35094672	Nebulizers	pubdate_desc	1	True
34962221	Nebulizers	pubdate_desc	1	False
35266225	Nebulizers	pubdate_desc	1	False
35512458	Nebulizers	pubdate_desc	1	False
35500393	Nebulizers	pubdate_desc	1	False
35483167	Nebulizers	pubdate_desc	1	False
35472716	Nebulizers	pubdate_desc	1	True
35429764	Nebulizers	pubdate_desc	1	False
35298931	Nebulizers	pubdate_desc	1	False
35287019	Nebulizers	pubdate_desc	2	False
35246821	Nebulizers	pubdate_desc	2	False
35072888	Nebulizers	pubdate_desc	2	False
34984714	Nebulizers	pubdate_desc	2	True
34865941	Nebulizers	pubdate_desc	2	True
34593615	Nebulizers	pubdate_desc	2	False
34319579	Nebulizers	pubdate_desc	2	False
33977315	Nebulizers	pubdate_desc	2	False
34392985	Nebulizers	pubdate_desc	2	False
35608065	Nebulizers	pubdate_desc	2	True
25534396	Nebulizers	relevance	1	False
29325508	Nebulizers	relevance	1	False
10894454	Nebulizers	relevance	1	False
34112170	Nebulizers	relevance	1	False
34085856	Nebulizers	relevance	1	False
8778444	Nebulizers	relevance	1	False
33947793	Nebulizers	relevance	1	False
34280581	Nebulizers	relevance	1	False
27748638	Nebulizers	relevance	1	False
9659526	Nebulizers	relevance	1	False
35107362	Nebulizers	relevance	2	False
32694180	Nebulizers	relevance	2	False
33617949	Nebulizers	relevance	2	False
8617094	Nebulizers	relevance	2	False
30224332	Nebulizers	relevance	2	False
17584406	Nebulizers	relevance	2	False
25419779	Nebulizers	relevance	2	False
26597126	Nebulizers	relevance	2	False
10719784	Nebulizers	relevance	2	False
10588997	Nebulizers	relevance	2	False
35139743	Neisseria gonorrhoeae	pubdate_desc	1	False
34979838	Neisseria gonorrhoeae	pubdate_desc	1	False
34894972	Neisseria gonorrhoeae	pubdate_desc	1	False
34894954	Neisseria gonorrhoeae	pubdate_desc	1	False
35416126	Neisseria gonorrhoeae	pubdate_desc	1	False
34994305	Neisseria gonorrhoeae	pubdate_desc	1	False
35472527	Neisseria gonorrhoeae	pubdate_desc	1	False
35171128	Neisseria gonorrhoeae	pubdate_desc	1	False
35034049	Neisseria gonorrhoeae	pubdate_desc	1	False
34452992	Neisseria gonorrhoeae	pubdate_desc	1	False
34210839	Neisseria gonorrhoeae	pubdate_desc	2	False
35608633	Neisseria gonorrhoeae	pubdate_desc	2	False
35608079	Neisseria gonorrhoeae	pubdate_desc	2	False
35606713	Neisseria gonorrhoeae	pubdate_desc	2	False
35604129	Neisseria gonorrhoeae	pubdate_desc	2	False
35590115	Neisseria gonorrhoeae	pubdate_desc	2	False
35598863	Neisseria gonorrhoeae	pubdate_desc	2	False
35584899	Neisseria gonorrhoeae	pubdate_desc	2	False
35584898	Neisseria gonorrhoeae	pubdate_desc	2	False
35580146	Neisseria gonorrhoeae	pubdate_desc	2	False
28387837	Neisseria gonorrhoeae	relevance	1	False
29430011	Neisseria gonorrhoeae	relevance	1	False
28754299	Neisseria gonorrhoeae	relevance	1	False
28991324	Neisseria gonorrhoeae	relevance	1	False
12718049	Neisseria gonorrhoeae	relevance	1	False
31661379	Neisseria gonorrhoeae	relevance	1	False
28645177	Neisseria gonorrhoeae	relevance	1	False
29553336	Neisseria gonorrhoeae	relevance	1	False
31978578	Neisseria gonorrhoeae	relevance	1	False
33200978	Neisseria gonorrhoeae	relevance	1	False
30552033	Neisseria gonorrhoeae	relevance	2	False
19396954	Neisseria gonorrhoeae	relevance	2	False
16760307	Neisseria gonorrhoeae	relevance	2	False
61455	Neisseria gonorrhoeae	relevance	2	False
413164	Neisseria gonorrhoeae	relevance	2	False
30858209	Neisseria gonorrhoeae	relevance	2	False
3150361	Neisseria gonorrhoeae	relevance	2	False
32116136	Neisseria gonorrhoeae	relevance	2	False
29553335	Neisseria gonorrhoeae	relevance	2	False
2111274	Neisseria gonorrhoeae	relevance	2	False
35523005	Neoplastic Cells, Circulating	pubdate_desc	1	False
35344731	Neoplastic Cells, Circulating	pubdate_desc	1	False
35397078	Neoplastic Cells, Circulating	pubdate_desc	1	False
35218176	Neoplastic Cells, Circulating	pubdate_desc	1	False
35595733	Neoplastic Cells, Circulating	pubdate_desc	1	False
35304611	Neoplastic Cells, Circulating	pubdate_desc	1	False
35467678	Neoplastic Cells, Circulating	pubdate_desc	1	False
35014838	Neoplastic Cells, Circulating	pubdate_desc	1	False
34737243	Neoplastic Cells, Circulating	pubdate_desc	1	False
34670901	Neoplastic Cells, Circulating	pubdate_desc	1	False
35538484	Neoplastic Cells, Circulating	pubdate_desc	2	False
34718551	Neoplastic Cells, Circulating	pubdate_desc	2	False
35549970	Neoplastic Cells, Circulating	pubdate_desc	2	False
35545786	Neoplastic Cells, Circulating	pubdate_desc	2	False
35481373	Neoplastic Cells, Circulating	pubdate_desc	2	False
35285488	Neoplastic Cells, Circulating	pubdate_desc	2	False
35513689	Neoplastic Cells, Circulating	pubdate_desc	2	False
35563846	Neoplastic Cells, Circulating	pubdate_desc	2	False
35562141	Neoplastic Cells, Circulating	pubdate_desc	2	False
35489767	Neoplastic Cells, Circulating	pubdate_desc	2	False
26791720	Neoplastic Cells, Circulating	relevance	1	False
22820318	Neoplastic Cells, Circulating	relevance	1	False
26987538	Neoplastic Cells, Circulating	relevance	1	False
32192534	Neoplastic Cells, Circulating	relevance	1	False
31280190	Neoplastic Cells, Circulating	relevance	1	False
33289351	Neoplastic Cells, Circulating	relevance	1	False
31980023	Neoplastic Cells, Circulating	relevance	1	False
34803167	Neoplastic Cells, Circulating	relevance	1	False
31605227	Neoplastic Cells, Circulating	relevance	1	False
33322643	Neoplastic Cells, Circulating	relevance	1	False
28875730	Neoplastic Cells, Circulating	relevance	2	False
26828013	Neoplastic Cells, Circulating	relevance	2	False
24263189	Neoplastic Cells, Circulating	relevance	2	False
32644115	Neoplastic Cells, Circulating	relevance	2	False
30833413	Neoplastic Cells, Circulating	relevance	2	False
33394200	Neoplastic Cells, Circulating	relevance	2	False
28252003	Neoplastic Cells, Circulating	relevance	2	False
28986899	Neoplastic Cells, Circulating	relevance	2	False
23533270	Neoplastic Cells, Circulating	relevance	2	False
31299208	Neoplastic Cells, Circulating	relevance	2	False
34904718	Nerve Fibers 	pubdate_desc	1	False
35014936	Nerve Fibers 	pubdate_desc	1	False
35535869	Nerve Fibers 	pubdate_desc	1	False
35356813	Nerve Fibers 	pubdate_desc	1	False
35142694	Nerve Fibers 	pubdate_desc	1	False
35142664	Nerve Fibers 	pubdate_desc	1	False
35017445	Nerve Fibers 	pubdate_desc	1	False
35417753	Nerve Fibers 	pubdate_desc	1	False
35579602	Nerve Fibers 	pubdate_desc	1	False
35462302	Nerve Fibers 	pubdate_desc	1	False
35344613	Nerve Fibers 	pubdate_desc	2	False
35398339	Nerve Fibers 	pubdate_desc	2	False
35398027	Nerve Fibers 	pubdate_desc	2	False
35367650	Nerve Fibers 	pubdate_desc	2	False
35358761	Nerve Fibers 	pubdate_desc	2	False
35341748	Nerve Fibers 	pubdate_desc	2	False
35339686	Nerve Fibers 	pubdate_desc	2	False
35259353	Nerve Fibers 	pubdate_desc	2	False
35225373	Nerve Fibers 	pubdate_desc	2	False
35152437	Nerve Fibers 	pubdate_desc	2	False
1506849	Nerve Fibers 	relevance	1	False
12891789	Nerve Fibers 	relevance	1	False
10668220	Nerve Fibers 	relevance	1	False
19763029	Nerve Fibers 	relevance	1	False
2180799	Nerve Fibers 	relevance	1	False
25546653	Nerve Fibers 	relevance	1	False
597007	Nerve Fibers 	relevance	1	False
10219748	Nerve Fibers 	relevance	1	False
16034321	Nerve Fibers 	relevance	1	False
6206167	Nerve Fibers 	relevance	1	False
7938219	Nerve Fibers 	relevance	2	False
7706550	Nerve Fibers 	relevance	2	False
9696271	Nerve Fibers 	relevance	2	False
30010419	Nerve Fibers 	relevance	2	False
8186963	Nerve Fibers 	relevance	2	False
21721400	Nerve Fibers 	relevance	2	False
16950827	Nerve Fibers 	relevance	2	False
9817548	Nerve Fibers 	relevance	2	False
8792891	Nerve Fibers 	relevance	2	False
31812030	Nerve Fibers 	relevance	2	False
35445105	Neural Analyzers 	pubdate_desc	1	False
35400247	Neural Analyzers 	pubdate_desc	1	False
35150049	Neural Analyzers 	pubdate_desc	1	False
33891370	Neural Analyzers 	pubdate_desc	1	False
34658928	Neural Analyzers 	pubdate_desc	1	False
34254032	Neural Analyzers 	pubdate_desc	1	True
34300666	Neural Analyzers 	pubdate_desc	1	False
33543663	Neural Analyzers 	pubdate_desc	1	False
31180842	Neural Analyzers 	pubdate_desc	1	False
31122096	Neural Analyzers 	pubdate_desc	1	False
31065411	Neural Analyzers 	pubdate_desc	2	False
32694989	Neural Analyzers 	pubdate_desc	2	False
32580311	Neural Analyzers 	pubdate_desc	2	False
32069177	Neural Analyzers 	pubdate_desc	2	False
28252412	Neural Analyzers 	pubdate_desc	2	False
28980562	Neural Analyzers 	pubdate_desc	2	False
28268642	Neural Analyzers 	pubdate_desc	2	False
25834104	Neural Analyzers 	pubdate_desc	2	False
23035268	Neural Analyzers 	pubdate_desc	2	False
21453667	Neural Analyzers 	pubdate_desc	2	False
19160594	Neural Analyzers 	relevance	1	False
8734040	Neural Analyzers 	relevance	1	False
8734046	Neural Analyzers 	relevance	1	False
8734041	Neural Analyzers 	relevance	1	False
4916162	Neural Analyzers 	relevance	1	False
8894720	Neural Analyzers 	relevance	1	False
3330844	Neural Analyzers 	relevance	1	False
4616477	Neural Analyzers 	relevance	1	False
7023090	Neural Analyzers 	relevance	1	False
3055640	Neural Analyzers 	relevance	1	False
3904145	Neural Analyzers 	relevance	2	False
7483752	Neural Analyzers 	relevance	2	False
4324157	Neural Analyzers 	relevance	2	False
2834889	Neural Analyzers 	relevance	2	False
2654505	Neural Analyzers 	relevance	2	False
2690460	Neural Analyzers 	relevance	2	False
9312489	Neural Analyzers 	relevance	2	False
3047988	Neural Analyzers 	relevance	2	False
2990120	Neural Analyzers 	relevance	2	False
4565108	Neural Analyzers 	relevance	2	False
35534858	Neurofibrils	pubdate_desc	1	False
35507669	Neurofibrils	pubdate_desc	1	False
35527277	Neurofibrils	pubdate_desc	1	False
35278749	Neurofibrils	pubdate_desc	1	False
35114013	Neurofibrils	pubdate_desc	1	False
35563179	Neurofibrils	pubdate_desc	1	False
35259518	Neurofibrils	pubdate_desc	1	False
35457009	Neurofibrils	pubdate_desc	1	False
35482313	Neurofibrils	pubdate_desc	1	False
35177833	Neurofibrils	pubdate_desc	1	False
34482628	Neurofibrils	pubdate_desc	2	False
35248124	Neurofibrils	pubdate_desc	2	False
34807820	Neurofibrils	pubdate_desc	2	False
33155527	Neurofibrils	pubdate_desc	2	False
35327650	Neurofibrils	pubdate_desc	2	False
35328353	Neurofibrils	pubdate_desc	2	False
34030617	Neurofibrils	pubdate_desc	2	False
35064472	Neurofibrils	pubdate_desc	2	False
35032278	Neurofibrils	pubdate_desc	2	False
35031512	Neurofibrils	pubdate_desc	2	False
22710920	Neurofibrils	relevance	1	False
2541034	Neurofibrils	relevance	1	False
25513740	Neurofibrils	relevance	1	False
4190166	Neurofibrils	relevance	1	False
14927899	Neurofibrils	relevance	1	False
19111572	Neurofibrils	relevance	1	False
1141687	Neurofibrils	relevance	1	False
2407331	Neurofibrils	relevance	1	False
2445923	Neurofibrils	relevance	1	False
93388	Neurofibrils	relevance	1	False
15615640	Neurofibrils	relevance	2	False
3554352	Neurofibrils	relevance	2	False
1169334	Neurofibrils	relevance	2	False
2655100	Neurofibrils	relevance	2	False
20450234	Neurofibrils	relevance	2	False
2694586	Neurofibrils	relevance	2	False
17585592	Neurofibrils	relevance	2	False
338332	Neurofibrils	relevance	2	False
2517018	Neurofibrils	relevance	2	False
3513893	Neurofibrils	relevance	2	False
35452747	Neuroglia	pubdate_desc	1	False
35474517	Neuroglia	pubdate_desc	1	False
35254962	Neuroglia	pubdate_desc	1	False
35142665	Neuroglia	pubdate_desc	1	False
35550777	Neuroglia	pubdate_desc	1	False
35278568	Neuroglia	pubdate_desc	1	False
35487272	Neuroglia	pubdate_desc	1	False
35472694	Neuroglia	pubdate_desc	1	False
35470042	Neuroglia	pubdate_desc	1	False
35461837	Neuroglia	pubdate_desc	1	False
35388544	Neuroglia	pubdate_desc	2	False
35451181	Neuroglia	pubdate_desc	2	False
35394085	Neuroglia	pubdate_desc	2	False
35373853	Neuroglia	pubdate_desc	2	False
35452628	Neuroglia	pubdate_desc	2	False
35452626	Neuroglia	pubdate_desc	2	False
35427673	Neuroglia	pubdate_desc	2	False
35398027	Neuroglia	pubdate_desc	2	False
35385782	Neuroglia	pubdate_desc	2	False
35367455	Neuroglia	pubdate_desc	2	False
24652503	Neuroglia	relevance	1	False
34888828	Neuroglia	relevance	1	False
31512994	Neuroglia	relevance	1	False
25634606	Neuroglia	relevance	1	False
34699052	Neuroglia	relevance	1	False
21989511	Neuroglia	relevance	1	False
34346664	Neuroglia	relevance	1	False
1092250	Neuroglia	relevance	1	False
4274277	Neuroglia	relevance	1	False
15203098	Neuroglia	relevance	1	False
2696897	Neuroglia	relevance	2	False
18945498	Neuroglia	relevance	2	False
26556658	Neuroglia	relevance	2	False
26825092	Neuroglia	relevance	2	False
32356441	Neuroglia	relevance	2	False
10322493	Neuroglia	relevance	2	False
2866573	Neuroglia	relevance	2	False
19194443	Neuroglia	relevance	2	False
4898461	Neuroglia	relevance	2	False
20673847	Neuroglia	relevance	2	False
35132462	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35601378	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35316545	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35483239	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35600183	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35427281	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35411701	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	True
35288788	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	False
35255304	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	True
35064812	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	1	True
34718426	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
34820735	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
34935179	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
34931885	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	True
34226958	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
34224531	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
35606107	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
35598288	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
35606200	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
35596582	Neuromyelitis Optica Spectrum Disorder	pubdate_desc	2	False
32820020	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
33009077	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
30530071	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
33186537	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
33223088	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
30872305	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
32990284	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
33011853	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
33802046	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
34006678	Neuromyelitis Optica Spectrum Disorder	relevance	1	False
34986968	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
33431266	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
28385199	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
29383411	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
31603846	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
34080180	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
34711906	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
34657404	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
31187587	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
29066232	Neuromyelitis Optica Spectrum Disorder	relevance	2	False
35600969	Neurons	pubdate_desc	1	False
34904718	Neurons	pubdate_desc	1	False
35594387	Neurons	pubdate_desc	1	False
35549651	Neurons	pubdate_desc	1	False
35548926	Neurons	pubdate_desc	1	False
35415305	Neurons	pubdate_desc	1	False
35387159	Neurons	pubdate_desc	1	False
35378047	Neurons	pubdate_desc	1	False
35296219	Neurons	pubdate_desc	1	False
35254962	Neurons	pubdate_desc	1	False
34851372	Neurons	pubdate_desc	2	False
34983286	Neurons	pubdate_desc	2	False
34609266	Neurons	pubdate_desc	2	False
35227168	Neurons	pubdate_desc	2	False
35171059	Neurons	pubdate_desc	2	False
35086409	Neurons	pubdate_desc	2	False
35014936	Neurons	pubdate_desc	2	False
34978525	Neurons	pubdate_desc	2	False
34962444	Neurons	pubdate_desc	2	True
35535908	Neurons	pubdate_desc	2	False
31583583	Neurons	relevance	1	False
30842660	Neurons	relevance	1	False
29096078	Neurons	relevance	1	False
32965146	Neurons	relevance	1	False
23584863	Neurons	relevance	1	False
27683887	Neurons	relevance	1	False
34542766	Neurons	relevance	1	False
30917063	Neurons	relevance	1	False
30227142	Neurons	relevance	1	False
18497935	Neurons	relevance	1	False
8229166	Neurons	relevance	2	False
21540820	Neurons	relevance	2	False
7673890	Neurons	relevance	2	False
28177286	Neurons	relevance	2	False
27341100	Neurons	relevance	2	False
26576026	Neurons	relevance	2	False
35299618	Neurons	relevance	2	False
17969420	Neurons	relevance	2	False
26730737	Neurons	relevance	2	False
4947061	Neurons	relevance	2	False
35496811	Neurons, Afferent 	pubdate_desc	1	False
34962444	Neurons, Afferent 	pubdate_desc	1	True
35344726	Neurons, Afferent 	pubdate_desc	1	False
35550938	Neurons, Afferent 	pubdate_desc	1	False
35430442	Neurons, Afferent 	pubdate_desc	1	False
35381423	Neurons, Afferent 	pubdate_desc	1	False
35307565	Neurons, Afferent 	pubdate_desc	1	False
35152437	Neurons, Afferent 	pubdate_desc	1	False
34979594	Neurons, Afferent 	pubdate_desc	1	False
35463470	Neurons, Afferent 	pubdate_desc	1	False
